user_id,age,last_salary_calculated,dependents_calculated,default_flag,using_lines_not_secured_personal_assets,debt_ratio,total_times_delayed_payment,age_category,total_loans_calculated,quartile_age
26139,41,10000,5,0,0.054644212,0.323467653,0,40-49,11,40-50
32212,41,4600,1,0,0.9999999,0.267985221,0,40-49,5,40-50
7042,41,13000,4,0,0.386007766,0.55688024,0,40-49,12,40-50
11653,41,8166,0,0,0.142394223,0.575486715,0,40-49,12,40-50
13579,41,4500,2,0,0.910952348,0.77316152,3,40-49,15,40-50
17936,41,5408,3,0,0.079061265,0.380107229,0,40-49,7,40-50
17578,41,3500,1,0,0.081931633,0.240788346,2,40-49,11,40-50
28905,41,10833,0,0,0.0,0.068488093,0,40-49,11,40-50
5254,41,6166,0,0,0.135064416,0.231717204,1,40-49,5,40-50
26888,41,7489,0,0,0.032102849,12.0,0,40-49,2,40-50
15146,41,3900,5,1,0.9332617,0.438092797,5,40-49,12,40-50
33041,41,12000,0,0,0.616374953,0.320473294,0,40-49,11,40-50
22080,41,3333,1,0,0.270633863,0.602579484,2,40-49,17,40-50
23075,41,2000,1,0,0.653524748,1.351824088,0,40-49,8,40-50
5506,41,4525,0,0,0.342415003,0.072470172,0,40-49,6,40-50
32800,41,2103,1,0,0.9999999,0.125475285,0,40-49,1,40-50
29761,41,6750,3,0,0.820550241,0.754703007,0,40-49,7,40-50
6134,41,4218,0,0,0.042399769,0.407916568,0,40-49,8,40-50
3371,41,9069,2,0,0.0,0.160198456,0,40-49,5,40-50
19828,41,3355,0,0,0.9999999,0.219904648,0,40-49,2,40-50
4466,41,5000,3,0,0.065781547,0.770245951,0,40-49,12,40-50
15178,41,7489,0,0,0.121172903,4281.0,0,40-49,15,40-50
35898,41,6380,0,0,0.852888393,0.530324401,0,40-49,7,40-50
11404,41,5000,1,0,0.043160707,1.701059788,0,40-49,14,40-50
19501,41,7489,0,0,0.08828067,1919.0,0,40-49,7,40-50
30625,41,1026,3,0,0.460677841,0.731256086,0,40-49,4,40-50
29822,41,9942,2,0,0.46856961,0.524288444,0,40-49,7,40-50
18320,41,2250,3,0,0.74425115,0.449133718,1,40-49,5,40-50
31863,41,12250,2,0,0.041357454,0.469675945,0,40-49,7,40-50
2739,41,8750,3,0,0.125623449,0.065363958,0,40-49,8,40-50
20052,41,5978,4,0,0.019330112,0.357919385,2,40-49,5,40-50
14906,41,3000,0,0,0.206280996,0.375874708,0,40-49,9,40-50
34940,41,7100,0,0,0.378106859,0.379946486,0,40-49,14,40-50
14885,41,10778,2,0,0.276786233,0.069208646,0,40-49,3,40-50
33609,41,5440,2,0,0.9999999,0.005146113,0,40-49,2,40-50
14542,41,6250,0,0,0.178357626,0.730283155,0,40-49,21,40-50
16297,41,1,4,0,0.108456874,306.5,0,40-49,20,40-50
16712,41,10000,0,0,0.100908656,0.448555144,1,40-49,10,40-50
28941,41,4048,0,0,0.019147918,0.609286244,0,40-49,8,40-50
1816,41,2750,0,0,0.008549573,0.614685569,0,40-49,7,40-50
3289,41,3800,3,0,0.691788526,0.238621415,0,40-49,4,40-50
3932,41,6666,2,0,0.512280482,0.480875956,0,40-49,7,40-50
18315,41,7900,0,0,0.261328866,0.251487154,2,40-49,21,40-50
17759,41,5000,3,0,0.108024107,0.315336933,0,40-49,5,40-50
14149,41,6500,0,0,0.035118603,0.014766959,0,40-49,12,40-50
25983,41,5583,3,0,0.442385412,0.936246418,0,40-49,14,40-50
24288,41,3300,2,1,0.9999999,0.014843987,4,40-49,1,40-50
9007,41,8240,0,0,0.044584883,0.35699551,0,40-49,5,40-50
3734,41,8500,0,0,0.65512087,0.146806258,0,40-49,8,40-50
6730,41,6450,0,0,0.008749453,0.152999535,0,40-49,6,40-50
12813,41,9201,0,0,0.355036555,0.358835036,0,40-49,13,40-50
28531,41,7489,3,0,0.315328448,2269.0,0,40-49,13,40-50
35090,41,10500,0,0,0.007194245,0.679935244,0,40-49,21,40-50
30462,41,6166,0,0,0.904108287,0.517269337,2,40-49,15,40-50
30642,41,4000,2,0,0.041990669,0.079230192,0,40-49,2,40-50
31859,41,1,3,0,0.021627061,916.5,0,40-49,10,40-50
29448,41,7192,0,0,0.034735241,0.15681913,0,40-49,10,40-50
20925,41,7489,0,0,0.908660471,1459.0,0,40-49,6,40-50
8735,41,7489,0,0,0.525881348,4646.0,1,40-49,9,40-50
8780,41,7489,0,0,0.028596795,680.0,0,40-49,12,40-50
32620,41,7489,0,0,0.9999999,332.0,0,40-49,2,40-50
12212,41,5000,2,1,0.947605239,0.74145171,6,40-49,5,40-50
13067,41,7489,0,0,0.0,0.0,0,40-49,3,40-50
33181,41,14000,5,0,0.523256871,0.404828227,0,40-49,12,40-50
9,41,8441,0,0,0.479899327,0.209902867,1,40-49,6,40-50
27718,41,10000,3,0,0.467177317,0.350964904,0,40-49,11,40-50
7719,41,2500,0,0,0.046954452,0.315873651,0,40-49,9,40-50
6254,41,4500,1,1,0.924025325,0.549655632,7,40-49,8,40-50
13868,41,3880,2,0,0.9999999,0.0,0,40-49,1,40-50
7749,41,5000,0,0,0.0,0.354929014,0,40-49,8,40-50
12011,41,4500,0,0,0.698602794,0.002443901,1,40-49,2,40-50
6038,41,10333,0,0,0.001799955,0.289820012,0,40-49,4,40-50
22791,41,9140,2,0,0.185200661,0.686686358,0,40-49,16,40-50
31132,41,4488,1,0,0.987061361,0.238583203,2,40-49,7,40-50
5095,41,2700,0,0,0.661088306,0.221029248,0,40-49,3,40-50
12814,41,4833,2,0,0.690803409,1.040753,0,40-49,7,40-50
8910,41,3333,0,0,0.157354532,0.136772645,0,40-49,8,40-50
5782,41,20192,1,0,0.313334372,0.156143218,0,40-49,8,40-50
12929,41,6952,2,0,0.500893502,0.379260751,0,40-49,11,40-50
9657,41,4744,0,0,0.850037491,0.229293994,0,40-49,7,40-50
4728,41,6500,1,0,0.391721656,0.199046301,0,40-49,3,40-50
5018,41,7489,2,0,0.633828947,4724.0,1,40-49,19,40-50
21031,41,7489,1,0,0.217957963,4623.0,0,40-49,21,40-50
31015,41,3800,0,0,0.050739297,0.289397527,0,40-49,13,40-50
13273,41,8000,2,0,0.452706878,0.553555806,0,40-49,8,40-50
14,41,10749,0,0,0.964023984,0.059348837,1,40-49,9,40-50
14141,41,2666,0,0,0.0,0.13048369,0,40-49,5,40-50
11214,41,11000,1,0,0.526034246,0.111262612,0,40-49,5,40-50
12159,41,7866,0,0,0.0,0.529935172,0,40-49,14,40-50
24575,41,7489,0,0,0.54640803,744.0,1,40-49,4,40-50
7224,41,4845,1,0,0.997250137,0.535699546,0,40-49,3,40-50
4567,41,7489,0,0,0.033875444,66.0,0,40-49,7,40-50
7080,41,3042,1,0,0.459832203,0.565231679,0,40-49,8,40-50
15762,41,7630,2,0,0.295887322,0.054645525,0,40-49,4,40-50
8825,41,0,3,0,0.108286238,4142.0,0,40-49,17,40-50
8984,41,5000,0,0,0.076188633,0.692661468,0,40-49,12,40-50
35318,41,7489,0,0,0.950078241,2466.0,2,40-49,8,40-50
34426,41,2100,2,0,0.9999999,0.196097097,0,40-49,2,40-50
12093,41,3357,2,0,0.153609758,0.16855271,1,40-49,5,40-50
2024,41,2539,0,0,0.297740452,0.441338583,1,40-49,5,40-50
4114,41,7640,1,0,0.136182234,0.237403481,0,40-49,5,40-50
12490,41,2124,0,0,0.244791667,0.220235294,0,40-49,5,40-50
33218,41,2400,0,0,0.629725005,0.598084132,0,40-49,8,40-50
7753,41,5660,2,0,0.390251459,0.260554672,0,40-49,20,40-50
24623,41,35000,2,0,0.182698549,0.067769492,0,40-49,11,40-50
6156,41,7489,0,1,1.312292359,291.0,3,40-49,3,40-50
11251,41,14200,0,0,0.076526268,0.266600944,1,40-49,12,40-50
18878,41,8500,1,0,0.401260704,0.519115398,0,40-49,12,40-50
906,41,6125,2,0,0.026342927,0.004080966,0,40-49,6,40-50
26462,41,6054,2,0,0.900819836,0.273492981,1,40-49,4,40-50
10152,41,6000,3,0,0.952395003,0.305115814,0,40-49,4,40-50
800,41,5850,0,0,0.055420423,0.206118612,0,40-49,16,40-50
24564,41,2280,0,0,0.206428725,0.599736957,0,40-49,9,40-50
5110,41,6800,3,1,0.961259685,0.019997059,4,40-49,9,40-50
25586,41,2548,3,1,0.896929303,0.081992938,3,40-49,3,40-50
27327,41,8332,2,0,0.089061566,0.386295452,0,40-49,8,40-50
3420,41,7489,1,0,0.494807542,2129.0,1,40-49,9,40-50
21831,41,12500,2,0,0.0,0.452283817,0,40-49,11,40-50
12232,41,5200,2,0,0.900839664,0.282830225,0,40-49,5,40-50
4751,41,10958,1,0,0.0,0.026736016,0,40-49,7,40-50
14778,41,12766,1,0,0.278117033,0.516331166,0,40-49,12,40-50
35765,41,10000,2,0,0.093381703,1.00329967,0,40-49,12,40-50
27624,41,7644,2,0,0.615843963,0.530542838,0,40-49,16,40-50
9597,41,6755,3,0,0.265736776,0.203818828,0,40-49,6,40-50
17303,41,7917,2,0,0.322014099,0.370674413,0,40-49,7,40-50
9915,41,2368,2,0,0.814005242,0.646264247,0,40-49,4,40-50
20827,41,14000,2,0,0.673662598,0.431754875,3,40-49,16,40-50
33219,41,7489,3,0,0.111974217,2613.0,0,40-49,9,40-50
1316,41,7489,0,0,0.000399232,953.0,1,40-49,7,40-50
10562,41,9000,0,0,0.138990477,0.321519831,0,40-49,5,40-50
32516,41,5000,0,0,0.481272245,0.073785243,1,40-49,3,40-50
5676,41,17500,3,0,0.0,0.0,0,40-49,1,40-50
14806,41,7489,0,0,0.058998265,2801.0,0,40-49,8,40-50
11746,41,6000,2,0,0.054521955,0.426595567,1,40-49,8,40-50
9396,41,7489,0,0,1.033916017,5015.0,2,40-49,7,40-50
20610,41,3600,2,0,0.067293271,0.266314913,0,40-49,4,40-50
24903,41,6088,2,0,0.034931781,0.14435868,1,40-49,4,40-50
2884,41,7474,3,0,0.822188136,0.809632107,1,40-49,16,40-50
10032,41,2303,0,0,0.477332121,0.143663194,0,40-49,5,40-50
9052,41,6000,0,0,0.0,0.582402933,0,40-49,9,40-50
348,41,3916,3,0,0.9999999,0.030890988,1,40-49,9,40-50
34581,41,4180,3,0,0.291983315,0.455632624,0,40-49,9,40-50
2982,41,3167,0,0,0.821817818,0.600063131,0,40-49,11,40-50
28004,41,6100,2,0,0.668041354,0.563514178,1,40-49,11,40-50
197,41,8350,0,0,0.215235049,0.165489163,0,40-49,11,40-50
20917,41,41666,0,0,0.040732589,0.109799122,0,40-49,14,40-50
14332,41,7800,0,0,0.775755449,0.503012434,2,40-49,11,40-50
7650,41,7489,0,0,0.034907504,2091.0,0,40-49,8,40-50
521,41,0,1,0,0.272357867,2031.0,0,40-49,6,40-50
4996,41,2159,1,0,0.9999999,0.153240741,0,40-49,5,40-50
34079,41,7200,0,0,0.540087764,0.191084572,0,40-49,3,40-50
19903,41,4738,2,0,0.985720944,0.745093902,2,40-49,16,40-50
33951,41,9217,0,0,0.038187238,0.420698633,0,40-49,4,40-50
375,41,8328,2,0,0.545514203,0.32825069,0,40-49,6,40-50
5434,41,12094,1,0,0.014715221,0.515006201,0,40-49,9,40-50
34181,41,10520,2,0,0.673541405,0.270601654,0,40-49,9,40-50
33780,41,10000,0,0,0.430000604,0.486051395,0,40-49,15,40-50
15553,41,7500,2,0,0.00033928,0.0,0,40-49,8,40-50
14772,41,3276,0,0,0.170616913,0.092157461,1,40-49,10,40-50
31393,41,6833,0,0,0.0,0.252707053,1,40-49,4,40-50
35019,41,8400,1,0,0.663592087,0.53088918,0,40-49,7,40-50
10892,41,3916,0,0,0.362036523,0.28414603,0,40-49,9,40-50
2611,41,7500,1,0,0.228272338,0.429542728,0,40-49,8,40-50
11236,41,9167,2,0,0.598510037,0.120200698,0,40-49,2,40-50
16557,41,4624,0,0,0.028509425,0.607351351,0,40-49,6,40-50
28086,41,5500,1,0,0.682943088,0.465369933,0,40-49,5,40-50
20028,41,7489,1,0,0.089083387,2008.0,0,40-49,7,40-50
31166,41,7489,0,0,0.043879066,1332.0,1,40-49,8,40-50
20946,41,4200,3,0,0.278899751,0.392525589,0,40-49,6,40-50
22573,41,5833,0,0,0.464238394,0.401782653,0,40-49,6,40-50
35081,41,7500,0,0,0.188767216,0.228369551,0,40-49,10,40-50
10803,41,7489,0,0,0.0,2479.0,0,40-49,13,40-50
478,41,2200,1,0,0.023176062,0.274875057,1,40-49,8,40-50
30959,41,7489,2,0,0.47726713,5362.0,0,40-49,12,40-50
34743,41,5216,3,0,0.0,0.227717079,0,40-49,9,40-50
27762,41,7489,0,0,0.9999999,0.0,0,40-49,1,40-50
18094,41,5500,2,0,0.012140214,0.592437739,0,40-49,17,40-50
12743,41,5803,1,0,0.055421816,0.345623708,0,40-49,21,40-50
31094,41,3600,2,0,0.673496148,0.234379339,0,40-49,4,40-50
10096,41,6600,4,0,0.035586491,0.419784881,1,40-49,8,40-50
14857,41,8700,1,0,0.558291442,0.373175497,0,40-49,9,40-50
28346,41,7250,0,0,0.203470219,0.021100538,0,40-49,6,40-50
30611,41,3614,3,0,0.779220779,0.370124481,1,40-49,10,40-50
609,41,8600,0,0,0.203305183,0.661667248,0,40-49,21,40-50
559,41,4000,2,0,0.533705734,0.890027493,0,40-49,9,40-50
2252,41,8094,2,0,0.282806965,0.149845584,2,40-49,19,40-50
8698,41,1200,0,0,0.610946925,1.175686928,0,40-49,12,40-50
6187,41,4807,2,0,0.370432952,0.442387687,0,40-49,8,40-50
34201,41,5000,2,0,0.238274978,0.157968406,0,40-49,6,40-50
6425,41,1800,0,0,0.077396997,0.285397002,0,40-49,13,40-50
14713,41,7489,0,0,0.020726331,1390.0,0,40-49,7,40-50
4369,41,5757,1,0,0.188026622,0.261375478,1,40-49,9,40-50
25391,41,7489,0,0,0.341127606,3363.0,0,40-49,5,40-50
34971,41,3369,0,0,0.0,0.44925816,0,40-49,7,40-50
29928,41,7489,2,0,0.101011915,1171.0,0,40-49,5,40-50
3367,41,3750,1,0,0.015011916,0.106904825,0,40-49,7,40-50
32323,41,5500,2,0,0.047864093,0.017087802,0,40-49,8,40-50
5579,41,7489,0,0,0.393864359,3039.0,0,40-49,8,40-50
13222,41,6550,1,0,0.0,0.212333995,0,40-49,6,40-50
30211,41,26666,0,0,0.493671771,0.074886564,0,40-49,6,40-50
16465,41,4300,1,0,0.220592006,0.301325273,0,40-49,16,40-50
2009,41,6101,2,0,0.066939585,0.369059325,0,40-49,12,40-50
25571,41,12500,2,0,0.124013177,0.179025678,1,40-49,10,40-50
22605,41,12000,2,0,0.050647468,0.281059912,0,40-49,8,40-50
24403,41,7808,1,0,0.241560901,0.436419516,0,40-49,7,40-50
23915,41,5500,2,0,0.790861009,0.83275768,0,40-49,12,40-50
21490,41,12500,3,0,0.0,0.310935125,0,40-49,7,40-50
13958,41,4398,2,0,0.226994721,0.566492385,0,40-49,7,40-50
3327,41,7489,0,0,0.673326673,3024.0,0,40-49,5,40-50
4434,41,2666,0,0,0.17581044,0.2095988,0,40-49,7,40-50
23097,41,10525,2,0,6.478840387,0.315979479,0,40-49,7,40-50
31629,41,1800,0,0,0.9999999,0.179344808,0,40-49,4,40-50
27497,41,18000,1,0,0.135620158,0.281595467,1,40-49,8,40-50
16999,41,7489,0,0,0.512454809,389.0,0,40-49,2,40-50
31191,41,4606,2,0,0.956452431,0.661167788,1,40-49,9,40-50
32530,41,5900,2,0,0.011402842,0.450093205,1,40-49,7,40-50
17596,41,2166,3,0,0.368654955,0.41162898,1,40-49,6,40-50
13289,41,4000,0,0,0.053059592,0.636090977,0,40-49,10,40-50
17350,41,1472,0,0,0.953410982,0.011541073,0,40-49,1,40-50
2313,41,5900,3,0,0.006896314,0.069310286,1,40-49,5,40-50
21725,41,2600,0,0,0.888483708,0.187235679,0,40-49,3,40-50
13767,41,6250,2,0,0.12559372,0.251959686,0,40-49,5,40-50
35045,41,1500,0,0,0.373588114,0.183211193,0,40-49,4,40-50
26442,41,5600,2,0,0.340641175,0.74022496,0,40-49,6,40-50
15971,41,10650,4,0,0.687731362,0.77983288,1,40-49,21,40-50
20875,41,5833,0,0,0.454451417,0.28282482,1,40-49,10,40-50
15534,41,17000,0,0,0.662067586,0.280336451,1,40-49,7,40-50
18630,41,7083,1,0,0.147126632,0.093167702,0,40-49,10,40-50
20244,41,7583,0,0,0.011474223,0.302610759,0,40-49,6,40-50
11875,41,8750,1,0,0.0,0.350817049,0,40-49,12,40-50
29361,41,8000,3,0,0.251704391,0.078865142,0,40-49,5,40-50
15542,41,2917,0,0,0.834355828,0.00685401,2,40-49,1,40-50
7437,41,6895,0,0,0.0,0.499564965,0,40-49,15,40-50
12845,41,3750,1,0,1.201451906,0.746734204,2,40-49,3,40-50
19779,41,7489,0,0,0.901649689,1421.0,1,40-49,12,40-50
32049,41,12800,2,0,0.00938066,0.101554566,0,40-49,10,40-50
12492,41,22000,2,0,0.278670871,0.13163038,0,40-49,4,40-50
31167,41,7083,0,0,0.970553634,0.36744777,1,40-49,10,40-50
18037,41,6000,1,0,0.803649114,0.563406099,1,40-49,6,40-50
6732,41,13880,1,0,0.785744894,0.339600893,0,40-49,4,40-50
18963,41,4500,1,0,0.236122493,0.541213064,0,40-49,14,40-50
936,41,5000,2,0,0.078092048,0.320135973,0,40-49,16,40-50
9116,41,8750,1,0,0.919015917,0.387955662,0,40-49,7,40-50
30844,41,7489,0,0,1.199335548,217.0,0,40-49,6,40-50
21465,41,5850,1,0,0.992895457,0.271577508,1,40-49,9,40-50
29172,41,22916,0,0,0.0,0.323602566,0,40-49,14,40-50
15530,41,3002,0,0,0.24010132,0.187479187,0,40-49,3,40-50
13122,41,4834,0,0,0.017492379,0.250879007,0,40-49,7,40-50
23453,41,4500,2,0,0.69400938,0.202177294,0,40-49,7,40-50
10429,41,7550,0,0,0.685082873,0.415044365,0,40-49,6,40-50
4954,41,3827,2,0,0.691342535,0.142110763,0,40-49,3,40-50
35820,41,7489,0,0,0.067267706,1499.0,1,40-49,10,40-50
23967,41,6828,2,0,0.9999999,0.185532289,5,40-49,6,40-50
12496,41,7489,0,0,0.9999999,847.0,0,40-49,7,40-50
24320,41,4000,3,0,0.50997151,0.11672082,3,40-49,3,40-50
30288,41,2800,2,0,0.216950148,1.728311317,0,40-49,9,40-50
29158,41,7489,0,0,0.9999999,685.0,1,40-49,2,40-50
19937,41,14660,2,0,0.17994216,0.216015279,1,40-49,12,40-50
35521,41,1860,1,0,0.006336841,0.525523912,0,40-49,6,40-50
13235,41,20000,0,0,0.00585705,0.681915904,0,40-49,15,40-50
26759,41,5375,0,0,0.889703432,0.171502976,0,40-49,5,40-50
9222,41,7489,0,0,1.001745893,2459.0,4,40-49,3,40-50
30429,41,7219,3,0,0.357728454,0.331024931,0,40-49,4,40-50
10439,41,7489,0,0,0.167035049,152.0,0,40-49,7,40-50
2658,41,500,0,0,2.020612214,1.22754491,0,40-49,5,40-50
33067,41,2500,2,0,0.911838219,0.157536985,0,40-49,3,40-50
32264,41,7489,0,0,0.119288455,30.0,0,40-49,2,40-50
9930,41,4500,2,0,0.098779403,0.117085092,2,40-49,6,40-50
19638,41,3140,3,0,0.9999999,0.025151226,0,40-49,2,40-50
30315,41,4375,0,0,0.16158548,0.666133455,0,40-49,14,40-50
29320,41,7489,0,0,0.137699485,1350.0,0,40-49,8,40-50
27881,41,2155,1,0,0.9999999,0.255565863,0,40-49,3,40-50
11126,41,7489,0,0,0.128340402,4298.0,0,40-49,10,40-50
25682,41,17000,0,0,0.025933045,0.231515793,0,40-49,9,40-50
20909,41,9038,0,0,0.701858453,0.229560792,2,40-49,15,40-50
22596,41,1700,2,0,0.691124442,2.039388595,0,40-49,8,40-50
31123,41,2800,2,0,0.277786935,1.079971439,0,40-49,4,40-50
19403,41,2300,0,0,0.881411816,0.665797479,0,40-49,13,40-50
22601,41,8183,0,0,0.948561271,0.340664712,2,40-49,6,40-50
28838,41,7489,0,0,0.804944556,1475.0,0,40-49,9,40-50
7649,41,7489,0,0,0.300998573,775.0,1,40-49,5,40-50
9249,41,6816,1,0,0.062024684,0.291330497,0,40-49,13,40-50
19843,41,3050,1,0,0.997500625,0.359554245,3,40-49,9,40-50
25933,41,3128,2,0,0.9999999,0.042825184,3,40-49,9,40-50
31695,41,9300,0,0,0.046387599,0.32168584,0,40-49,8,40-50
11066,41,5083,2,0,0.179422875,0.34166011,0,40-49,4,40-50
35472,41,7550,3,0,0.561443856,0.422593034,0,40-49,12,40-50
3310,41,7489,0,0,0.547716107,1685.0,0,40-49,15,40-50
23396,41,5250,0,0,0.011633789,0.752428109,0,40-49,12,40-50
27931,41,15000,0,0,0.336310275,0.143457103,0,40-49,11,40-50
17733,41,7489,0,0,0.28562963,3261.0,0,40-49,12,40-50
14312,41,3730,1,0,0.154542588,0.841061378,0,40-49,14,40-50
33957,41,12500,0,1,0.999946817,0.504279658,7,40-49,6,40-50
33824,41,6783,0,0,1.011687669,1.704893868,0,40-49,10,40-50
24979,41,25000,3,0,0.065919318,0.225230991,0,40-49,9,40-50
15599,41,6033,0,0,0.970215694,0.295989393,1,40-49,7,40-50
24303,41,5655,2,0,946.0,0.398691655,0,40-49,3,40-50
32287,41,6950,2,0,0.0,0.173931808,0,40-49,7,40-50
27916,41,11695,1,0,0.9999999,0.260601915,0,40-49,5,40-50
6259,41,10500,1,0,0.026644299,0.380154271,0,40-49,16,40-50
4501,41,3570,1,0,0.140434042,0.064967796,0,40-49,3,40-50
29021,41,3800,2,0,0.0,0.175743225,0,40-49,5,40-50
17974,41,2200,2,0,0.075703624,0.418446161,0,40-49,7,40-50
9373,41,5357,2,0,1.067197312,0.307390817,0,40-49,8,40-50
25377,41,200,0,0,0.189548735,0.31840796,0,40-49,3,40-50
20560,41,2520,2,0,0.986771266,0.078143594,0,40-49,1,40-50
24186,41,8493,0,0,0.0,0.186131387,1,40-49,5,40-50
9727,41,9315,2,0,0.069068729,0.196436239,0,40-49,8,40-50
23676,41,3332,1,0,0.0,0.461446145,1,40-49,10,40-50
27560,41,10000,2,0,0.321328233,0.722627737,0,40-49,14,40-50
19153,41,11600,3,0,0.050312168,0.117403672,0,40-49,4,40-50
1785,41,8500,3,0,0.211799298,0.297847312,0,40-49,10,40-50
30977,41,10833,0,0,0.517288717,0.064611409,1,40-49,7,40-50
9792,41,5100,1,0,0.340977268,0.029994119,0,40-49,1,40-50
19666,41,6000,0,0,0.982867809,0.185635727,1,40-49,6,40-50
6560,41,12000,2,0,0.074677757,0.332972252,1,40-49,13,40-50
26444,41,3146,3,0,0.135652174,0.025738799,0,40-49,2,40-50
17215,41,7489,0,0,0.631842988,1904.0,0,40-49,11,40-50
14343,41,11664,3,0,0.360011935,0.425203601,0,40-49,11,40-50
9811,41,2700,2,0,0.093116252,0.416512403,0,40-49,8,40-50
22527,41,2687,0,0,0.9999999,0.111235119,3,40-49,9,40-50
16418,41,2919,3,0,0.979082344,0.943150685,0,40-49,11,40-50
33963,41,7489,1,0,0.928931493,336.0,1,40-49,3,40-50
23185,41,6000,0,0,0.373828271,0.404599233,0,40-49,4,40-50
22473,41,4600,1,1,0.9999999,0.565311889,6,40-49,1,40-50
13299,41,8500,0,0,0.0,0.305846371,0,40-49,7,40-50
15107,41,7200,0,0,0.994628725,0.357172615,0,40-49,7,40-50
1746,41,2200,1,0,0.0,0.266242617,0,40-49,8,40-50
7362,41,3293,2,0,0.500660352,0.707650273,0,40-49,5,40-50
31269,41,7489,0,0,0.395945789,3823.0,3,40-49,11,40-50
11338,41,7489,0,0,0.43070462,1647.0,0,40-49,2,40-50
7417,41,7489,0,0,0.020042449,830.0,0,40-49,6,40-50
11042,41,7587,0,0,0.193767013,0.584475488,2,40-49,6,40-50
34445,41,3820,1,0,0.016988115,1.079036901,0,40-49,13,40-50
27477,41,5000,0,0,0.495381367,0.173165367,1,40-49,12,40-50
18342,41,7489,2,0,0.201542637,42.0,0,40-49,1,40-50
34963,41,11666,2,0,0.058546889,0.217108083,0,40-49,9,40-50
30828,41,5441,3,0,0.39094252,0.531422271,2,40-49,14,40-50
17233,41,25833,5,0,0.0,0.131957885,0,40-49,12,40-50
24459,41,4000,0,0,0.030720516,0.803549113,0,40-49,6,40-50
16746,41,6000,4,0,1.025365104,0.031994668,0,40-49,8,40-50
56,41,7489,0,0,0.9999999,0.0,0,40-49,9,40-50
3251,41,1600,2,0,0.104486939,1.740162399,0,40-49,4,40-50
35444,41,3000,0,0,0.164278574,0.226591136,0,40-49,6,40-50
1843,41,7489,1,0,0.0,997.0,0,40-49,4,40-50
4132,41,2398,1,0,0.434240886,0.147144644,0,40-49,4,40-50
34137,41,5800,3,0,0.012994792,1.420789519,1,40-49,14,40-50
19376,41,7489,0,0,0.9999999,30.0,1,40-49,1,40-50
32315,41,10000,0,0,0.008666089,0.388861114,0,40-49,4,40-50
33696,41,7489,0,0,0.011419881,2936.0,0,40-49,16,40-50
683,41,1050,1,0,0.9999999,0.300666032,0,40-49,2,40-50
34694,41,7500,0,1,1.135552064,0.845887215,3,40-49,12,40-50
4289,41,6159,2,0,0.9999999,0.059253247,0,40-49,1,40-50
8144,41,5000,1,0,0.324750859,0.470105979,0,40-49,9,40-50
5996,41,4100,3,0,0.424661113,0.508900268,0,40-49,11,40-50
30112,41,4583,3,0,0.033986475,0.113219895,0,40-49,3,40-50
2320,41,0,0,0,0.9999999,0.0,0,40-49,9,40-50
10011,41,7489,0,0,0.296414456,598.0,1,40-49,4,40-50
13787,41,8706,2,0,0.361149915,0.360055128,1,40-49,12,40-50
16122,41,7489,0,0,0.202149821,2711.0,0,40-49,5,40-50
6784,41,7489,0,0,0.017090132,22.0,0,40-49,5,40-50
9182,41,7400,1,0,0.902299671,0.210106742,0,40-49,8,40-50
10469,41,13000,2,0,0.210900516,0.461502961,1,40-49,11,40-50
7460,41,9666,2,0,0.363370977,0.320471708,0,40-49,10,40-50
24631,41,4500,3,0,0.925170068,0.022661631,1,40-49,1,40-50
12382,41,10500,0,0,0.217740829,0.035901343,1,40-49,4,40-50
3285,41,3400,1,0,0.02416639,0.148485739,0,40-49,8,40-50
4227,41,3750,3,0,0.004524365,0.001066382,1,40-49,4,40-50
33930,41,7489,0,0,0.021622979,1378.0,0,40-49,7,40-50
864,41,7200,1,0,0.001818123,0.50854048,0,40-49,9,40-50
33302,41,10330,2,0,1.01181862,0.357371019,4,40-49,4,40-50
6880,41,7489,0,0,0.147284735,3250.0,0,40-49,10,40-50
28284,41,10083,2,0,0.075881526,0.384172947,0,40-49,16,40-50
32351,41,2702,2,0,0.9999999,0.013318535,0,40-49,9,40-50
20678,41,4333,6,0,0.66174129,0.62482695,0,40-49,7,40-50
282,41,11600,1,0,0.074555164,0.252650634,0,40-49,6,40-50
358,41,7489,2,0,0.9999999,241.0,0,40-49,3,40-50
34127,41,6000,1,0,0.033332099,0.223296117,0,40-49,6,40-50
33419,41,4583,2,0,0.485324393,0.402705061,0,40-49,3,40-50
4635,41,4784,3,0,0.841229792,0.487147335,0,40-49,7,40-50
20286,41,7796,0,0,0.0,0.276644863,1,40-49,8,40-50
19668,41,5750,1,0,0.30569961,0.389845244,0,40-49,15,40-50
1921,41,12750,2,0,0.041304408,0.411967689,1,40-49,17,40-50
2944,41,0,6,0,0.032283869,953.0,0,40-49,3,40-50
26495,41,13283,1,0,0.775248798,0.579719964,0,40-49,9,40-50
979,41,4800,4,0,0.175832024,0.147885857,5,40-49,3,40-50
1491,41,7730,5,0,0.372315506,0.225844005,0,40-49,6,40-50
23403,41,9950,3,0,0.30341935,0.552205808,1,40-49,7,40-50
22086,41,5896,0,0,0.023837885,0.667627607,1,40-49,8,40-50
26133,41,3932,2,0,0.844264231,0.93440122,7,40-49,10,40-50
6766,41,5000,2,0,0.21946689,0.469306139,0,40-49,9,40-50
