user_id,using_lines_not_secured_personal_assets,debt_ratio,total_times_delayed_payment
9122,0.00059996,18.0,0
9123,2.089446414,0.2531962,0
9125,0.012111425,11.0,0
9126,0.919282014,0.188023041,0
9127,0.26517285,0.04385367,0
9128,0.017449564,0.086753643,0
9129,0.020898955,0.177789364,0
9131,0.049620281,0.0206045,0
9132,0.049392269,0.418378179,0
9133,0.349795878,4538.0,0
9134,0.002269143,0.435015415,0
9135,0.02343639,1142.0,0
9136,0.133988281,2178.0,0
9142,0.87685327,1.780216942,0
9144,0.03036394,0.38896342,0
9145,0.666688358,0.338582677,0
9146,0.005767174,0.116,0
9147,0.084991501,25.0,0
9148,0.011786206,0.06332489,0
9149,0.019566014,0.245473154,0
9150,0.081614323,1.061397318,0
9151,0.047278501,0.240912834,0
9152,0.344142797,2017.0,0
9153,0.023570587,0.166341683,0
9154,0.95434855,0.162570888,0
9155,0.287640972,0.592907093,0
9156,0.50725458,0.448789914,0
9157,0.243371547,0.370681382,0
9159,0.768403009,4322.0,0
9160,0.051736881,0.004749406,0
9161,0.598074228,0.113969391,0
9162,0.075781817,0.25624716,0
9163,0.012947174,0.181946183,0
9164,0.126115638,0.294429708,0
9165,0.399438375,0.865556217,0
9166,0.051898381,0.18674412,0
9171,0.079956802,0.007035535,0
9172,0.050576422,36.0,0
9173,0.037692753,1946.0,0
9174,0.02322768,0.184714328,0
9175,0.262165516,0.358770038,0
9176,0.368673358,0.254089545,0
9177,0.379517212,0.02871683,0
9178,0.015705327,0.123615819,0
9179,0.036640086,0.017651888,0
9180,0.762581119,0.536625179,0
9182,0.902299671,0.210106742,0
9183,0.023804472,0.359972832,0
9184,0.461821037,0.22642529,0
9187,0.376381181,5.352517986,0
9189,0.117122072,172.0,0
9190,0.022624743,0.18047744,0
9191,0.000878006,0.152080754,0
9192,0.127659574,0.363011081,0
9193,0.490438708,0.513795844,0
9194,0.406059277,0.779607489,0
9196,0.168830258,424.0,0
9204,0.010279589,0.270160579,0
9205,0.231735064,0.417791104,0
9207,0.00503367,0.002749313,0
9208,0.027361149,9.0,0
9209,0.346181743,0.041132349,1
9210,0.077118458,0.413566987,0
9211,0.09960653,0.204233465,0
9212,2.054945055,0.061675066,0
9213,0.107192854,344.0,0
9214,0.011709756,0.087691231,0
9215,0.30949241,0.190035393,0
9217,0.108761507,2118.0,0
9219,0.102422518,0.108832124,0
9220,0.244965568,0.464927355,0
9223,0.015922587,0.201749688,0
9224,0.04999875,1469.0,0
9226,0.265098792,0.22426848,0
9232,0.289652755,0.235977526,0
9234,0.494250575,0.808886184,0
9237,0.02649735,0.00279888,0
9240,0.358296799,0.155503329,1
9241,0.210274819,0.297287479,0
9242,0.101265823,0.227738377,2
9243,0.097925074,2923.0,0
9244,0.171840626,0.270708139,0
9245,0.317447473,1.831204886,0
9246,0.074878029,795.0,0
9247,0.011342155,0.29847868,0
9248,0.349370044,1640.0,0
9249,0.062024684,0.291330497,0
9250,0.766718086,0.631570713,0
9252,0.062597156,80.0,0
9254,0.050078841,0.457753735,0
9255,0.907079056,204.0,0
9256,0.003860152,0.003992016,0
9257,0.096375954,0.417689093,0
9258,0.280964564,0.437780076,0
9259,0.38976896,0.3203125,0
9261,0.004949553,0.143285571,0
9263,0.11905182,1173.0,0
9264,1.030881017,0.013071895,1
9265,0.723427118,0.488698911,0
9267,0.632195401,0.329177057,0
9268,1.096346119,0.38873173,0
9269,0.447701015,0.474456449,0
9270,0.1499655,0.038351556,0
9271,0.395700729,0.210629279,0
9272,0.10359482,0.013197361,0
9273,0.593625498,0.001154468,3
9274,0.005142647,0.776444711,1
9275,0.146194152,0.153215849,0
9277,0.260091636,0.112327463,0
9278,0.578931421,0.297576194,5
9279,0.090578512,0.073037255,0
9281,0.991334778,0.092530876,0
9283,0.166567441,0.059629136,0
9284,0.097897553,128.0,0
9285,0.090625616,0.924415117,0
9286,0.089925878,0.31591956,0
9287,0.983934404,0.015406009,0
9288,0.037868239,0.395837584,0
9289,0.086123995,0.272770219,0
9290,0.024456079,0.010570825,0
9291,0.14881565,0.186468922,0
9292,0.101953214,0.664159223,0
9293,0.069928847,0.248164879,0
9294,0.915726325,0.151902249,0
9295,0.099441375,1.703322415,0
9297,0.5240553,5.089871612,0
9298,0.015084785,0.324879652,3
9299,0.939415882,0.1264058,0
9300,0.18213617,0.771584368,0
9302,0.020504755,41.0,0
9303,0.019865342,0.130007941,0
9305,0.31507397,0.030992252,0
9307,0.041264907,0.698060388,0
9308,0.165922272,2251.0,0
9309,0.978007331,0.020222677,1
9310,0.087426525,0.164069391,0
9311,0.024958003,9.0,0
9313,0.311474044,0.719363199,0
9314,0.09557418,0.007003317,0
9315,0.054828341,0.32808399,0
9316,0.830633873,0.029757619,3
9317,0.04361254,0.023193815,0
9318,0.578671423,0.375690608,1
9319,0.987002606,2945.0,0
9320,0.010506916,0.014992504,0
9321,0.025702228,0.523809524,0
9323,0.763529598,0.167898627,0
9324,0.013320682,0.253116012,0
9326,0.098069161,0.275246393,0
9327,0.065365577,0.249212042,0
9330,0.906693712,617.0,0
9331,0.2740121,0.547296075,0
9332,0.523830219,0.436161517,0
9333,0.35924524,0.498334444,0
9334,0.593093053,0.938794727,0
9335,0.851878303,0.04695331,0
9337,0.17362721,0.123917388,0
9338,0.159992,367.0,0
9339,0.066386324,0.184363394,0
9340,0.824279535,0.334223579,0
9341,0.273735123,0.322261484,0
9343,0.056152406,0.327294554,0
9344,0.008586695,0.206019931,0
9345,0.013893469,0.229082617,0
9346,0.417609599,0.596043165,0
9348,0.060124135,0.118669022,0
9349,0.881423715,0.062080195,0
9350,0.011988012,0.0,0
9351,0.389932463,3536.0,0
9352,0.930098289,0.214399153,0
9353,0.015278769,0.315807619,0
9356,0.575103037,0.728785511,0
9357,0.51918104,0.458725004,0
9359,0.03863961,0.304339385,0
9360,0.223277397,0.672473013,0
9362,0.458726973,1.095666132,0
9363,0.111627972,0.509037303,0
9365,0.054476709,2615.0,0
9366,0.124467883,2376.0,0
9367,0.632082959,2743.0,0
9369,0.035697965,0.174159474,0
9370,0.071911431,1068.0,0
9371,0.02252793,0.185851821,0
9373,1.067197312,0.307390817,0
9374,0.042188586,0.017066821,0
9376,0.227420761,0.113660282,0
9377,0.215421273,0.303262956,0
9379,0.792811458,0.194892978,0
9382,0.951816867,0.565838332,0
9388,0.060246988,0.004456328,0
9389,0.25566146,0.079266841,0
9392,0.913908151,1.208617848,0
9393,0.929024906,1591.0,0
9394,0.586830269,0.612091861,0
9400,0.303260465,0.333566643,0
9401,0.774032459,0.35828877,2
9403,0.282094738,0.066,0
9404,0.155773466,1.41943734,0
9405,0.155930803,0.325519023,0
9406,0.295237614,0.366244946,1
9407,0.033753031,0.452008586,0
9409,0.004913628,0.421082702,0
9410,0.02268012,0.369808534,0
9411,0.003870552,0.764094362,0
9412,0.006007038,718.0,0
9413,0.058467029,0.118019995,0
9414,1.038288014,0.13022302,0
9415,0.220090812,0.125508982,0
9416,0.94369591,0.301069893,0
9417,0.064944918,0.161295852,0
9418,0.015274166,0.632280558,0
9421,0.038689332,0.018726592,0
9423,0.015789822,0.00544384,0
9425,0.603540339,0.396797153,0
9426,0.77252847,0.446017446,0
9427,0.466233349,0.248041775,0
9428,0.035955289,0.332070898,0
9429,0.052189267,2056.0,0
9430,0.342119615,0.776931861,0
9431,0.421074409,0.289829633,0
9432,0.573178713,0.385108086,0
9434,0.143895203,4797.0,0
9435,0.147604458,4210.0,0
9436,0.053255621,55.0,0
9438,0.283355063,0.114295235,0
9440,0.021255928,11.0,0
9442,0.365606894,0.102706271,0
9444,0.453716407,0.382463466,0
9445,0.007742376,0.199786681,0
9446,0.018756875,0.019490255,0
9447,0.027954399,1514.0,0
9448,0.014213778,0.146903638,0
9449,0.01664143,880.0,0
9450,1.020942408,1202.0,1
9453,0.460096887,0.376777864,0
9454,0.11131304,0.102720711,0
9456,0.669165417,0.22844428,0
9457,0.141051845,2354.0,0
9458,0.035034473,0.443276503,0
9459,0.042907531,45.0,0
9461,0.16631667,0.470452955,0
9463,0.08540417,0.002633889,0
9465,0.017104207,0.569502557,0
9466,0.011756526,0.082409176,0
9467,0.109667435,0.221996139,0
9468,0.037898105,0.006907378,0
9469,0.034965448,1130.0,0
9470,0.109127272,2120.0,0
9474,0.142619053,2563.0,0
9475,0.312747851,0.364074815,0
9476,0.012475596,0.546141392,0
9477,0.396732127,0.606612601,0
9478,0.077002278,0.396191361,0
9479,0.033540666,0.131597803,0
9482,0.262521666,0.019664482,0
9483,0.043626719,1189.0,0
9484,0.27615453,0.27306723,0
9485,0.087586817,0.37049259,0
9486,0.023635692,0.169946892,0
9487,0.027678242,0.736300333,0
9488,0.176672933,432.0,0
9490,1.016281063,0.169132347,0
9491,0.141092945,4949.0,0
9492,0.132362255,4123.0,0
9493,0.04266517,0.010585122,0
9494,0.955505562,0.070321656,0
9495,0.174598875,0.361911599,0
9496,0.077427841,0.380123975,0
9498,0.434881392,0.407760246,0
9500,0.148143622,0.297438034,0
9501,0.067218987,0.277128548,0
9502,0.094113236,0.464845052,0
9503,0.24355129,1.276699029,0
9504,0.017849108,35.0,0
9507,0.340786969,0.356386456,0
9508,0.15731727,0.664223851,0
9510,0.048412912,3012.0,0
9511,0.058072362,0.052140842,0
9513,0.033956724,0.040834057,0
9514,0.409795102,0.312853989,0
9515,0.243093923,0.333888704,0
9516,0.033682005,2214.0,0
9517,0.017885022,1950.0,0
9520,0.089142136,963.0,0
9521,0.394450694,4882.0,0
9522,0.155803361,2337.0,0
9523,0.019419618,2843.0,0
9524,0.034102075,0.225745629,0
9526,0.713714299,0.593582888,0
9528,0.214806643,0.209684331,0
9529,0.146963902,0.31928012,0
9531,0.077336606,0.269804645,0
9533,0.363587416,0.307935208,0
9537,0.249320581,0.524676651,0
9538,0.104145755,0.331337325,0
9540,0.015284623,1284.0,0
9541,1.004183029,1.151282906,1
9542,0.685410486,0.571857036,0
9544,0.228191271,0.316426949,0
9545,0.027593501,0.121374866,0
9546,0.569254138,0.881871876,0
9547,0.001354751,0.0,0
9548,0.519427629,0.67397761,0
9549,0.061562526,0.168864753,0
9550,0.013299953,26.0,0
9551,0.022113564,0.011719987,0
9552,0.17006058,1055.0,0
9553,0.806544463,0.41026806,0
9556,0.065008317,0.212909943,0
9557,0.076377315,468.0,0
9558,0.59089062,0.24671916,0
9560,0.149073504,0.169962231,0
9561,0.109255285,0.135932034,0
9563,0.279403745,0.689403167,0
9564,0.628603443,0.125763804,0
9565,0.163941462,0.189156935,0
9567,0.489002,0.299876084,1
9568,0.342746816,0.28367908,0
9569,0.067276625,0.2188181,0
9570,0.267844905,0.406158747,0
9571,0.29260496,0.298635729,0
9572,0.993989482,0.004682345,0
9573,0.027609279,0.176320995,0
9575,0.006045317,0.002210294,0
9576,0.021147946,0.005426357,0
9577,0.034390557,0.225815144,0
9578,0.110336272,0.029451363,0
9579,0.770868203,0.45362685,0
9581,0.357172834,0.452468851,0
9582,0.297532601,0.381670666,0
9583,0.016354311,0.244856563,0
9584,0.040096447,0.173958333,0
9585,0.727946115,0.272429309,0
9587,0.216677672,0.189318726,0
9590,0.344327836,0.00294083,0
9591,0.270486925,2949.0,0
9592,0.631040229,0.173861852,0
9594,0.036379992,0.028092923,0
9596,0.874359682,0.3664024,0
9597,0.265736776,0.203818828,0
9598,0.001611428,742.0,0
9599,0.160883125,850.0,0
9600,0.290938178,0.57467635,0
9601,0.325331422,0.419904479,0
9602,0.161572572,0.058129458,0
9603,0.149131326,0.268077045,0
9605,0.009386166,0.542600897,0
9606,0.818444541,0.345812893,0
9607,0.013750452,0.05976149,0
9608,0.520412865,0.299593877,0
9610,0.565912117,67.0,0
9611,0.018299028,0.32621559,0
9613,0.001511044,0.334862385,0
9614,0.173629018,0.187770229,0
9616,0.091171133,0.149624231,0
9617,0.614372339,0.367139222,0
9618,0.045851319,0.262647683,0
9619,0.623135075,0.440555907,0
9620,0.099019298,0.036472717,0
9621,0.015848473,0.20887698,0
9622,0.016910264,0.223774004,0
9623,0.366558904,0.524835989,0
9624,0.0695105,0.011333333,0
9626,0.550778076,0.287658593,0
9627,0.010572106,0.544291142,0
9628,0.83830539,0.433721052,0
9631,0.198709208,0.007427723,0
9632,0.149911545,0.662933931,0
9633,0.147790433,0.371875504,0
9634,0.4771811,0.187476565,0
9635,0.302592909,0.532056619,0
9636,0.998583569,0.022805716,0
9637,0.066048349,0.508790072,0
9640,0.567264526,0.369736233,0
9642,0.721196971,342.0,1
9644,0.336799606,0.407918416,0
9645,0.06719664,0.258944154,0
9646,0.066168159,0.741051028,0
9647,0.050389109,2.457085828,0
9649,0.01689448,0.154977209,0
9650,0.497543138,0.19853431,2
9651,0.021338651,0.29615641,0
9652,0.002849692,1299.0,0
9653,0.312318461,0.230779624,0
9654,0.050715485,0.120989918,0
9655,0.914050509,0.110643865,0
9657,0.850037491,0.229293994,0
9658,0.009114109,352.0,0
9660,0.001529322,3.0,0
9661,0.120996543,1331.0,0
9662,0.492812641,0.428480068,0
9663,0.398443359,0.499527856,0
9664,0.002140325,0.329033261,0
9666,0.084369018,0.021994501,0
9667,0.303463036,0.260313275,0
9668,0.01729827,0.158783784,0
9669,0.123031813,0.292302388,0
9670,0.547819211,0.35664,0
9671,0.603141045,0.366558991,0
9672,0.979154612,1.40018315,0
9673,0.655956085,4100.0,0
9675,0.588039867,0.014594279,0
9676,0.224500347,0.625175668,0
9677,0.019202591,0.003384095,0
9679,0.59645404,4062.0,0
9680,0.035528199,0.337527352,0
9682,0.042665244,0.032262365,0
9683,0.15074739,0.74385123,0
9684,0.260086996,0.228053733,0
9685,0.229484886,1243.0,0
9686,0.048469163,0.103403141,0
9687,0.010541447,0.486147655,0
9689,0.108262291,0.201942302,0
9692,0.063310522,60.0,0
9693,0.032370504,0.424118049,0
9695,0.945870275,0.32677887,0
9696,0.522477522,36.0,0
9698,0.011950896,0.001260789,0
9699,0.22395231,0.230294481,0
9700,0.169100692,19.0,0
9702,0.080751832,0.167229096,0
9703,0.501652994,0.39952002,0
9704,0.055399824,0.436912617,0
9705,0.645627043,0.320766227,0
9706,0.005133162,0.200262025,0
9707,0.847531402,0.411977342,0
9711,0.008197025,2844.0,0
9712,0.293011919,0.095226193,0
9713,0.31361792,0.39649426,0
9714,0.427863237,1133.0,0
9716,0.260560767,0.160854893,0
9717,0.296063627,0.066972077,0
9718,0.155129408,0.553241126,0
9719,0.039927783,2.901098901,0
9722,0.179742538,0.259397494,0
9723,0.023824025,0.025915853,0
9724,0.365142641,0.715101749,0
9725,0.732408672,0.287609571,0
9726,0.567101788,3891.0,0
9727,0.069068729,0.196436239,0
9728,0.406865918,1672.0,0
9729,0.050658076,0.145856052,0
9731,0.069915734,0.363692689,0
9732,0.044434771,0.016780517,0
9733,0.634740555,0.519050593,0
9735,0.487405038,0.161612796,0
9736,0.386884229,0.308967435,0
9737,0.890513686,0.487628093,0
9738,0.344233244,627.0,0
9740,0.99380124,1.853455454,0
9741,0.083357777,115.0,0
9742,0.158539686,0.455997097,0
9743,0.06374708,0.043582567,0
9745,0.626491647,0.644671066,0
9746,0.058716067,0.104671717,0
9747,0.007556107,0.003747658,0
9748,0.107496417,0.129608799,0
9750,0.02521303,0.014616322,0
9752,0.475683573,0.48970206,0
9753,0.384161288,0.458933867,0
9757,0.053828684,1.043779642,0
9759,0.113149212,0.301850049,0
9760,0.022088398,2716.0,0
9761,0.616054181,0.216801062,0
9762,0.018753168,0.137787567,0
9763,0.004932052,0.909767219,0
9764,0.29376334,0.419008525,0
9766,0.21168928,0.350479967,0
9767,0.04649062,754.0,0
9769,0.17209643,0.229554089,0
9770,0.156436863,0.438281157,0
9771,0.451479396,1758.0,0
9772,0.031146031,65.0,0
9773,0.908218356,0.2893649,0
9775,0.392605964,0.588401365,0
9776,0.146071342,0.533847472,0
9778,0.458361742,0.37671997,0
9779,0.766620572,0.588082384,0
9781,0.002141233,2523.0,0
9782,0.111102881,45.0,0
9784,0.006859863,0.006312467,0
9785,0.028244019,0.013221541,0
9786,0.007139369,0.121536004,0
9787,0.095379375,0.699099099,0
9788,0.033597978,0.007635253,0
9789,0.043659554,0.027588964,0
9790,0.290141972,246.0,0
9791,0.203027305,0.547196593,0
9792,0.340977268,0.029994119,0
9794,0.073955287,0.042374226,0
9795,0.073151349,0.401510943,0
9796,0.019294118,0.006672227,0
9797,0.256049597,0.309454394,0
9798,0.285057157,0.342411186,0
9799,0.014702092,3.22037037,0
9800,0.084860668,0.494455159,0
9801,0.049944068,0.019137389,0
9802,0.050547496,0.325642209,0
9804,0.302323256,0.020498907,0
9805,0.010786274,0.001845992,0
9807,0.278703667,0.788538427,0
9809,0.333511109,0.25420241,0
9810,0.519817792,0.283743076,0
9811,0.093116252,0.416512403,0
9812,0.132607341,1.11236545,0
9814,0.031492336,0.136520959,0
9815,0.518251569,3510.0,0
9816,0.08959552,0.22513089,0
9817,0.263864844,0.728228228,0
9818,0.022776372,14.0,0
9819,0.45118078,0.458300447,0
9820,0.013705335,534.0,0
9821,0.295829607,1.231256248,0
9822,0.087151474,0.320757232,0
9823,0.016856902,0.281434002,0
9824,0.973153137,0.730108211,0
9825,0.94811725,0.399000185,0
9826,0.074254722,0.413262999,0
9828,0.673823692,1.436249285,0
9830,0.017604504,0.229941151,0
9832,0.258232236,0.032258065,0
9833,0.008041771,0.004614675,0
9836,0.519925725,0.591779423,0
9839,0.047660629,0.24371192,0
9840,0.079983833,0.144039994,0
9841,0.004214806,0.000893769,0
9843,0.011459907,0.001809351,0
9844,0.30283797,2866.0,0
9845,0.311587028,1.353982301,0
9846,0.366494985,0.434622468,0
9847,0.038901971,0.194542804,0
9848,0.282843674,0.599766082,1
9849,0.033705076,0.312329093,0
9850,0.284140357,0.310804379,0
9851,0.025722285,0.507473658,0
9852,0.044764531,0.334558261,0
9855,0.557803246,0.226818434,0
9856,0.008073476,0.000635459,0
9857,0.110979929,0.353621291,0
9860,0.42957043,0.503175723,0
9861,0.117485314,0.328026657,0
9862,0.025181756,0.394804089,0
9863,0.071163563,1340.0,0
9865,0.181553751,0.266393443,0
9866,0.734928189,1.012483574,0
9868,0.066846776,0.228269515,0
9869,0.001401853,2.0,0
9870,0.379124175,0.219862586,0
9872,0.01288202,0.110813909,0
9873,0.025083333,0.533068305,0
9874,0.275266385,0.351092701,0
9876,0.010412218,0.313537293,0
9877,0.050610179,0.196800533,0
9878,0.370465395,0.46264602,0
9881,0.109511266,1102.0,0
9883,0.21266141,0.116141417,0
9889,0.893273938,0.726424361,0
9891,0.511292781,0.277630533,0
9892,0.069347121,0.009639035,0
9893,0.193162086,0.033790919,0
9894,0.674787808,1756.0,0
9896,0.797979798,0.363686841,0
9897,0.003643817,0.160943676,0
9899,0.027094593,0.002956265,0
9900,0.029630238,0.679632037,0
9901,0.131164238,0.019081743,0
9902,0.258093548,0.243533123,0
9904,0.382188025,0.314011999,1
9905,0.001499942,0.107563745,0
9906,0.312358352,0.437234632,0
9907,0.542847363,0.256463289,0
9909,0.616863096,0.609565072,0
9911,0.069968281,0.205873066,0
9912,0.077392261,0.350883039,0
9913,0.146065687,56.0,0
9915,0.814005242,0.646264247,0
9916,0.354419864,0.23427259,0
9918,0.555153614,0.892795588,0
9919,0.030266716,0.11237025,1
9924,0.887508719,0.320487674,0
9925,0.106946527,0.512578616,0
9926,0.360310557,0.935688104,0
9928,0.609302058,0.249166975,0
9931,0.002142796,0.050550747,0
9932,0.182921139,0.009395517,0
9933,0.123374089,57.0,0
9934,0.536787777,556.0,0
9936,0.016996233,0.011595362,0
9937,0.306293874,0.318209805,0
9938,0.778362546,0.414341518,0
9941,0.036968172,2117.5,0
9943,0.138618262,353.0,0
9946,0.082724906,332.0,0
9948,0.060730449,0.206508797,0
9949,0.089804066,0.488455715,0
9950,0.00960377,0.002239642,0
9951,0.020932775,1261.0,0
9952,0.112120452,0.359852169,0
9954,0.766845099,0.240423745,0
9955,0.033396319,0.407027818,2
9957,0.173595915,0.176303949,0
9958,0.069755588,0.065386923,0
9959,0.36715821,0.245626717,0
9961,0.835970025,0.262292779,0
9963,0.031565442,838.0,0
9964,0.080298786,742.0,0
9965,0.511885603,0.507283633,0
9966,0.144183655,0.474091647,0
9967,0.200634199,0.514868199,0
9968,0.873526809,0.489748052,0
9969,0.671843543,0.440474603,0
9971,0.073410549,0.003249594,0
9972,0.001102729,0.001498501,0
9973,0.120268533,0.027808676,0
9974,0.242354918,0.206332374,0
9975,0.070046508,0.343689736,0
9976,0.725367108,0.609262436,0
9978,0.025292748,0.604126679,0
9979,0.022292806,0.672072873,0
9980,0.328304138,5769.0,0
9983,0.250076184,0.427939317,0
9984,0.084089782,0.243098234,0
9986,0.114038489,5587.0,0
9987,0.124462518,0.320234402,0
9988,0.039352244,0.031424082,0
9990,0.339228643,0.552484563,0
9991,0.05720006,0.857285679,0
9992,0.021319309,764.0,0
9993,0.480231564,1.16713352,0
9995,0.860203547,4393.0,0
9997,0.225986699,0.31437866,0
9998,0.380705338,0.369118622,0
9999,0.01739971,30.0,0
10000,0.066891663,0.065352872,0
10002,0.06348172,2950.0,0
10003,0.041896083,19.0,0
10004,0.014310793,19.0,0
10005,0.267622063,0.035268185,0
10006,0.093015126,0.102500998,0
10007,0.30745701,0.474822759,0
10008,0.13759312,82.0,0
10011,0.296414456,598.0,1
10012,0.087037598,0.011913626,0
10013,0.066143314,2081.0,0
10014,0.000861217,0.166938594,0
10015,0.295126775,0.187152251,0
10016,0.130116045,0.106549815,0
10017,0.319734013,0.132347061,0
10019,0.003180581,5.0,0
10023,0.411768714,0.620063323,0
10024,0.239754002,0.567881329,0
10026,0.036824777,0.762071993,0
10027,0.034705202,0.438445194,0
10028,0.071967694,0.26752583,0
10029,0.049396787,0.157344687,1
10030,0.844353556,1.117470632,0
10031,0.561685133,0.646633529,0
10032,0.477332121,0.143663194,0
10033,0.352806505,0.642574464,0
10035,0.236298093,0.229969633,0
10036,0.328122993,0.817897763,0
10038,0.018921929,0.014460512,0
10040,0.544022799,0.162440226,0
10041,0.175943637,0.400734544,0
10042,0.035629338,0.537849007,0
10043,0.673854447,0.638269101,0
10044,0.550992936,12798.0,0
10045,0.201222779,0.127781368,0
10046,0.021861498,0.264637263,0
10047,0.440177991,0.61517492,0
10048,0.09724038,0.087750824,0
10049,0.136521248,0.23793976,0
10050,0.084076637,1373.0,0
10051,0.096790321,0.254628944,0
10053,0.202341776,0.299091623,0
10054,0.551367982,0.566614244,0
10055,0.112852494,0.283652287,0
10056,0.145173873,0.276208944,0
10057,0.064221471,2259.0,0
10060,0.657740193,0.482502134,0
10062,0.015266942,0.003602484,0
10063,0.542686894,0.43822471,0
10065,0.280775562,0.479014068,0
10066,0.000224714,0.0,0
10069,0.271247046,1115.0,0
10070,0.426643339,0.231884058,0
10072,0.169683032,0.032594524,0
10073,0.03078594,1769.0,0
10074,0.284828428,0.275016665,0
10075,0.065719402,157.0,0
10077,0.615040409,0.441711658,0
10079,0.376795815,0.171591565,0
10080,0.009453972,0.188217808,0
10081,0.620110726,5008.0,0
10083,0.071341888,2758.0,0
10084,0.087322817,0.162322512,0
10085,0.979630476,4440.0,0
10087,0.410244165,0.209622427,0
10088,0.055776538,0.209822085,0
10089,0.239369201,4972.0,0
10090,0.550898204,0.075291622,2
10091,0.456203962,0.56323946,0
10092,0.808845349,0.453161681,0
10093,0.849780523,0.250780901,0
10094,0.717234483,0.641108421,0
10095,0.001659053,0.000109487,0
10097,0.341580725,0.8007998,0
10098,0.123431961,0.926514544,0
10099,0.664785665,0.587133042,1
10100,0.096175989,0.745522699,0
10102,0.030213746,0.203846154,0
10103,0.332115256,0.287392717,0
10104,0.284257484,0.385269122,0
10105,0.042351696,0.177282272,0
10106,0.977084288,3337.0,0
10107,0.212801107,1.146284572,0
10108,0.03212948,0.038701623,0
10109,0.015910938,0.311965812,0
10111,0.443249508,0.378002343,0
10112,0.551964659,279.0,0
10113,0.208863468,0.16751269,0
10114,0.32398664,0.126692824,0
10115,0.084480352,0.162718105,0
10116,0.096126255,0.026378897,0
10117,0.954941591,0.825672646,0
10118,0.018787309,0.259003082,0
10121,0.022257198,41.0,0
10123,0.04109863,0.085190264,0
10124,0.395823807,0.15795487,1
10125,0.030337601,0.410119667,0
10127,0.005719721,1622.0,0
10128,0.062315817,0.275265435,0
10130,0.020406775,0.321334293,0
10131,0.050074668,4296.0,0
10132,1.170921939,0.101901421,0
10133,0.05146217,0.29136748,0
10134,0.081597364,1822.0,0
10135,0.98294218,0.132361085,0
10137,0.147368662,0.068977008,0
10138,0.134686531,0.158385568,0
10143,0.00604057,0.422938073,0
10144,0.657241316,0.890057864,0
10145,0.009602104,0.371318822,0
10147,0.124612988,1.811350919,0
10148,0.090696175,0.037674482,1
10149,0.29263885,1.139960011,0
10150,0.613535459,0.567541459,0
10151,0.682045422,0.345700955,0
10152,0.952395003,0.305115814,0
10153,0.737271254,0.53921181,0
10154,0.207642513,0.191280872,0
10156,0.17531938,0.32454052,0
10158,0.439576093,1.83948373,0
10159,0.976501958,0.464543603,0
10160,0.201054513,0.843183148,0
10161,0.0259987,0.408318364,0
10162,0.195789705,0.296478745,0
10163,0.156096658,51.0,0
10164,0.207017756,0.012239021,0
10165,0.355103792,0.439712058,0
10166,0.955840693,0.223944014,0
10168,0.550422479,2346.0,0
10169,0.031659367,0.170069855,0
10171,0.718135584,0.3014068,0
10172,0.361839945,0.192733939,0
10173,0.050461214,0.102425181,0
10174,0.08423334,0.243399469,0
10175,0.008686923,0.257551837,0
10176,0.005713544,0.71968733,0
10177,0.006553645,2048.0,0
10178,0.958410837,0.332708411,0
10180,0.051027271,0.016139879,0
10181,0.022016718,37.0,0
10183,0.066603625,1.283395755,1
10185,0.003172304,0.220222472,0
10186,0.419271891,0.741596277,0
10187,0.794806761,1.676583493,0
10189,0.686030802,0.261415398,0
10190,0.221991778,0.285601266,0
10191,0.092716364,0.096419377,0
10192,0.114961457,5012.0,0
10193,0.025049151,0.263076126,0
10194,0.432213982,0.328206114,0
10195,0.832808931,0.280051425,0
10196,0.307716817,0.661741305,0
10197,0.782560872,2010.0,0
10198,0.027992622,0.009996002,0
10199,0.030897906,0.180072772,0
10200,0.11879604,0.186376022,0
10201,0.166946401,0.190553281,0
10203,0.217763129,0.32385048,0
10205,0.14773645,0.257069409,0
10206,0.299398784,0.392093524,0
10207,0.045626547,0.011144215,0
10208,0.9999356,0.796343902,0
10210,0.541281957,0.274286508,0
10211,0.089820359,0.310951239,0
10215,0.007924802,9.0,0
10216,0.309121169,1.124589086,0
10217,0.469501452,0.463507299,0
10218,0.037743415,0.252596551,0
10219,0.014949626,234.0,0
10220,0.551684427,9059.0,0
10221,0.015441945,417.0,0
10224,0.199026332,0.249718785,0
10226,0.019399446,0.103652316,0
10228,0.35932034,0.196436332,0
10230,0.496513085,0.270547945,0
10231,0.077275631,0.015657423,0
10233,0.144884089,0.31819044,0
10234,0.006487647,0.001322751,0
10235,0.008970869,0.131287831,0
10236,0.132812145,0.411911703,0
10238,0.113238647,0.772613693,0
10239,0.479927284,683.0,0
10240,1.272414123,0.309193282,1
10241,0.265760748,0.24980784,0
10242,0.099566687,0.410887161,0
10243,0.491894475,0.237560546,0
10244,0.040585848,732.0,0
10246,0.10977619,0.027616417,0
10247,0.320018085,0.387768705,0
10248,0.018473198,20.0,0
10249,0.02372423,0.247119322,0
10250,0.016298587,0.23059916,0
10252,0.045662772,1.020766036,0
10253,0.233558247,0.083826176,0
10254,0.027710803,0.083187632,0
10255,0.143544923,0.021298883,0
10256,0.571713762,0.350214816,0
10257,0.020970839,30.0,0
10259,0.565190777,0.349073886,0
10260,0.485617597,0.553430821,0
10261,0.043221076,0.277790355,0
10262,0.67637186,0.865282215,0
